id,directory_id,name,type,required,relation_id,created_at,updated_at,metadata
2aeeefc8-1777-4952-a730-107d6c0ee330,91617c49-3ab8-4b42-9064-cf13aba59d2f,Faol,bool,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 7, ""isRequired"": true, ""isVisibleOnTable"": true}"
12ecd708-1017-4f05-ad2c-c9bd0f55e53c,91617c49-3ab8-4b42-9064-cf13aba59d2f,Yaratilgan sana,datetime,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 8, ""isRequired"": false, ""isVisibleOnTable"": false}"
bdb08274-d126-41c5-bf05-50bb586099c4,992171bf-a3e5-4f13-9ff7-ae5c6c6757ea,Sozlama nomi,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 1, ""isRequired"": true, ""isVisibleOnTable"": true}"
d63765d0-86d6-4b88-99a4-b9c377fa8830,992171bf-a3e5-4f13-9ff7-ae5c6c6757ea,Qiymat,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 2, ""isRequired"": true, ""isVisibleOnTable"": true}"
9c3624cb-862f-42f3-b774-03485ce2f72d,992171bf-a3e5-4f13-9ff7-ae5c6c6757ea,Tavsif,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 3, ""isRequired"": false, ""isVisibleOnTable"": true}"
0cac4b92-d842-44c9-9198-48f2d207d6ad,992171bf-a3e5-4f13-9ff7-ae5c6c6757ea,Kategoriya,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 4, ""isRequired"": true, ""isVisibleOnTable"": true}"
9ee0effe-6d04-4277-890d-f7245838bfe6,992171bf-a3e5-4f13-9ff7-ae5c6c6757ea,Faol,bool,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 5, ""isRequired"": true, ""isVisibleOnTable"": true}"
79973d31-68d1-492a-8e8a-cd8e866aff9e,83ecaf84-da66-4830-8b3f-f708982a6058,Log ID,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 1, ""isRequired"": true, ""isVisibleOnTable"": true}"
fec39add-53df-4695-9561-b3080e4c32b9,83ecaf84-da66-4830-8b3f-f708982a6058,Foydalanuvchi,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 2, ""isRequired"": false, ""isVisibleOnTable"": true}"
ecb9b1a7-1262-4705-87bd-e6881b05c681,83ecaf84-da66-4830-8b3f-f708982a6058,Amal,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 3, ""isRequired"": true, ""isVisibleOnTable"": true}"
ab3002e9-3934-4e1d-b9ed-b22f3b786614,83ecaf84-da66-4830-8b3f-f708982a6058,Ma'lumot,json,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 4, ""isRequired"": false, ""isVisibleOnTable"": false}"
232d4af5-6d5c-4378-81ac-de585e8d7d66,83ecaf84-da66-4830-8b3f-f708982a6058,IP manzil,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 5, ""isRequired"": false, ""isVisibleOnTable"": true}"
fb758dd9-f320-4a4a-8c89-a0d87ecc2951,83ecaf84-da66-4830-8b3f-f708982a6058,Sana,datetime,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 6, ""isRequired"": true, ""isVisibleOnTable"": true}"
6b0c1c3b-12a5-483a-a3c9-5304381d58c2,0da5239e-32f4-4fcf-87f8-192d8ed162b2,Xodim ID,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 1, ""isRequired"": true, ""isVisibleOnTable"": true}"
8ab30fa3-a496-43ad-855f-99eec100b43b,0da5239e-32f4-4fcf-87f8-192d8ed162b2,Ism,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 2, ""isRequired"": true, ""isVisibleOnTable"": true}"
507847e7-7df8-4118-aea1-cd945d2b0f94,0da5239e-32f4-4fcf-87f8-192d8ed162b2,Familiya,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 3, ""isRequired"": true, ""isVisibleOnTable"": true}"
b729d254-fe4d-4a7b-8fdc-d92af60e1fda,0da5239e-32f4-4fcf-87f8-192d8ed162b2,Otasining ismi,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 4, ""isRequired"": false, ""isVisibleOnTable"": true}"
9cd74193-be68-41c8-b028-f270eed9cda9,0da5239e-32f4-4fcf-87f8-192d8ed162b2,Tug'ilgan sana,date,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 5, ""isRequired"": false, ""isVisibleOnTable"": true}"
979f297a-d72b-4c87-8c14-607663243598,0da5239e-32f4-4fcf-87f8-192d8ed162b2,Telefon,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 6, ""isRequired"": true, ""isVisibleOnTable"": true}"
12c397fa-ca3c-4220-91eb-70f65288e683,0da5239e-32f4-4fcf-87f8-192d8ed162b2,Email,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 7, ""isRequired"": false, ""isVisibleOnTable"": true}"
900cab73-e64d-42b7-9afd-dcd8945b9307,0da5239e-32f4-4fcf-87f8-192d8ed162b2,Manzil,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 8, ""isRequired"": false, ""isVisibleOnTable"": false}"
8074c628-ef27-4e63-877c-1fece414ba99,0da5239e-32f4-4fcf-87f8-192d8ed162b2,Lavozim,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 9, ""isRequired"": true, ""isVisibleOnTable"": true}"
4aa75001-a2f4-4fd0-aae2-2fa47279836e,0da5239e-32f4-4fcf-87f8-192d8ed162b2,Bo'lim,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 10, ""isRequired"": false, ""isVisibleOnTable"": true}"
422f39fe-284d-4d0b-98be-688a5c2bea9d,0da5239e-32f4-4fcf-87f8-192d8ed162b2,Ishga qabul qilingan sana,date,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 11, ""isRequired"": false, ""isVisibleOnTable"": true}"
c597b811-a571-4ba0-a06b-584972a026e4,0da5239e-32f4-4fcf-87f8-192d8ed162b2,Maosh,decimal,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 12, ""isRequired"": false, ""isVisibleOnTable"": false}"
7c251a17-54b8-4429-9479-a0e8080f68e9,0da5239e-32f4-4fcf-87f8-192d8ed162b2,Faol,bool,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 13, ""isRequired"": true, ""isVisibleOnTable"": true}"
73f7a20b-cb8c-489b-acaa-75c8bffd35b7,2778eef2-7742-44ac-84a3-8e902504390b,Mijoz ID,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 1, ""isRequired"": true, ""isVisibleOnTable"": true}"
50ac05b0-92e9-4ca5-a1ba-172c4cebc457,2778eef2-7742-44ac-84a3-8e902504390b,Kompaniya nomi,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 2, ""isRequired"": true, ""isVisibleOnTable"": true}"
bee7c631-6b7d-4db1-96e4-c3e00f19e09f,2778eef2-7742-44ac-84a3-8e902504390b,Direktor,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 3, ""isRequired"": false, ""isVisibleOnTable"": true}"
849b7b82-eaf7-4488-a70f-13bc0a32a407,2778eef2-7742-44ac-84a3-8e902504390b,Telefon,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 4, ""isRequired"": true, ""isVisibleOnTable"": true}"
0658c0c3-e8ff-47a8-88de-ff391af5bb2b,2778eef2-7742-44ac-84a3-8e902504390b,Email,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 5, ""isRequired"": false, ""isVisibleOnTable"": true}"
4016ab89-b86e-4c23-a759-301e8b9cada8,2778eef2-7742-44ac-84a3-8e902504390b,Manzil,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 6, ""isRequired"": false, ""isVisibleOnTable"": true}"
74360e59-b7db-4bc6-bf35-dd798e0a563a,2778eef2-7742-44ac-84a3-8e902504390b,INN,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 7, ""isRequired"": false, ""isVisibleOnTable"": true}"
68737bc9-63bc-4530-81e8-987c46af85f8,2778eef2-7742-44ac-84a3-8e902504390b,Bank ma'lumotlari,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 8, ""isRequired"": false, ""isVisibleOnTable"": false}"
25c93fdf-8601-4dd2-9f65-802ec46b8a19,2778eef2-7742-44ac-84a3-8e902504390b,Shartnoma raqami,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 9, ""isRequired"": false, ""isVisibleOnTable"": true}"
010ea925-5f75-4828-b26a-ae1055b64a4b,2778eef2-7742-44ac-84a3-8e902504390b,Shartnoma sanasi,date,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 10, ""isRequired"": false, ""isVisibleOnTable"": true}"
3dd14274-9564-47c7-b5e9-3a970b19e98d,2778eef2-7742-44ac-84a3-8e902504390b,Kredit limiti,decimal,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 11, ""isRequired"": false, ""isVisibleOnTable"": true}"
b61e3537-3292-4445-9519-fb4c4c9bdef1,2778eef2-7742-44ac-84a3-8e902504390b,Faol,bool,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 12, ""isRequired"": true, ""isVisibleOnTable"": true}"
844af2e1-edab-42bf-a214-7b96147100ec,07d80ff2-93e8-4aee-88ae-6c4b13c5b57b,Tashkilot ID,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 1, ""isRequired"": true, ""isVisibleOnTable"": true}"
c59eb76d-f659-444f-9c1f-803cda15c40a,07d80ff2-93e8-4aee-88ae-6c4b13c5b57b,Tashkilot nomi,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 2, ""isRequired"": true, ""isVisibleOnTable"": true}"
cb709958-03b5-412e-a31e-4621078673d3,07d80ff2-93e8-4aee-88ae-6c4b13c5b57b,Tashkilot turi,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 3, ""isRequired"": true, ""isVisibleOnTable"": true}"
aad155b8-680b-4a6b-a6e4-ccca02ec3c1f,07d80ff2-93e8-4aee-88ae-6c4b13c5b57b,Direktor,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 4, ""isRequired"": false, ""isVisibleOnTable"": true}"
65fd7ca8-a335-40f6-8395-ae06e7d9f92e,07d80ff2-93e8-4aee-88ae-6c4b13c5b57b,Telefon,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 5, ""isRequired"": true, ""isVisibleOnTable"": true}"
31453652-2568-4999-94ad-bc9965af8811,07d80ff2-93e8-4aee-88ae-6c4b13c5b57b,Email,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 6, ""isRequired"": false, ""isVisibleOnTable"": true}"
8220ac7d-ea14-4053-a077-37ac82cc2e39,07d80ff2-93e8-4aee-88ae-6c4b13c5b57b,Manzil,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 7, ""isRequired"": false, ""isVisibleOnTable"": true}"
7d3e72ff-8da6-40b4-b50e-071760d5d216,07d80ff2-93e8-4aee-88ae-6c4b13c5b57b,INN,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 8, ""isRequired"": false, ""isVisibleOnTable"": true}"
35fa5c20-3ec4-4afe-bee6-c3151e5ac4d5,07d80ff2-93e8-4aee-88ae-6c4b13c5b57b,Shartnoma raqami,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 9, ""isRequired"": false, ""isVisibleOnTable"": true}"
bf4f4f17-f6ec-4f85-a39b-c5d1d7c7a542,07d80ff2-93e8-4aee-88ae-6c4b13c5b57b,Faol,bool,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 10, ""isRequired"": true, ""isVisibleOnTable"": true}"
efb3fb6c-0ec2-4df6-b61b-61fd67143201,d14757c5-c8ad-4add-9f89-69a69c14d57d,Loyiha ID,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 1, ""isRequired"": true, ""isVisibleOnTable"": true}"
bba5e3f5-8f88-4802-ae66-0021139fb9f9,d14757c5-c8ad-4add-9f89-69a69c14d57d,Loyiha nomi,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 2, ""isRequired"": true, ""isVisibleOnTable"": true}"
1cbb093a-d28b-4deb-8d2a-09920b748ffe,d14757c5-c8ad-4add-9f89-69a69c14d57d,Tavsif,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 3, ""isRequired"": false, ""isVisibleOnTable"": true}"
85fb4a64-0fd3-4fd1-85b0-48952d3e3a2f,d14757c5-c8ad-4add-9f89-69a69c14d57d,Mijoz,relation,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 4, ""isRequired"": false, ""isVisibleOnTable"": true}"
9bbead54-bde1-4c8d-9c4b-a82919c835ca,d14757c5-c8ad-4add-9f89-69a69c14d57d,Boshlash sanasi,date,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 5, ""isRequired"": false, ""isVisibleOnTable"": true}"
f897c944-b721-4b8f-99d5-ca96b15f5356,d14757c5-c8ad-4add-9f89-69a69c14d57d,Tugash sanasi,date,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 6, ""isRequired"": false, ""isVisibleOnTable"": true}"
30b93029-1e1a-45f7-b3a6-07145f849d9b,d14757c5-c8ad-4add-9f89-69a69c14d57d,Holat,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 7, ""isRequired"": true, ""isVisibleOnTable"": true}"
8c6ea270-5199-4ed4-a172-eaf616b8cfb6,d14757c5-c8ad-4add-9f89-69a69c14d57d,Byudjet,decimal,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 8, ""isRequired"": false, ""isVisibleOnTable"": true}"
82d2aaf4-2358-4960-9807-0ea79a4e67ce,d14757c5-c8ad-4add-9f89-69a69c14d57d,Loyiha rahbari,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 9, ""isRequired"": false, ""isVisibleOnTable"": true}"
6310c412-a5cb-4e67-9daa-4f11cfcfbb0a,d14757c5-c8ad-4add-9f89-69a69c14d57d,Faol,bool,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 10, ""isRequired"": true, ""isVisibleOnTable"": true}"
f8832d58-3a07-4ee5-b107-97425fb40ff1,c0e58187-da27-466d-8b81-7c2fbc6e1973,Tovar ID,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 1, ""isRequired"": true, ""isVisibleOnTable"": true}"
80b15ae7-b1d3-4784-990c-27a47419b8ea,c0e58187-da27-466d-8b81-7c2fbc6e1973,Nomi,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 2, ""isRequired"": true, ""isVisibleOnTable"": true}"
9a5376f7-a02c-4b86-babb-9d91781bfa3e,c0e58187-da27-466d-8b81-7c2fbc6e1973,Kategoriya,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 3, ""isRequired"": false, ""isVisibleOnTable"": true}"
b6c36513-9866-414d-9414-83c360f52ebd,c0e58187-da27-466d-8b81-7c2fbc6e1973,Birlik,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 4, ""isRequired"": true, ""isVisibleOnTable"": true}"
673fa0a2-b529-4bce-b9ce-0dd5b67abcd7,c0e58187-da27-466d-8b81-7c2fbc6e1973,Narx,decimal,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 5, ""isRequired"": false, ""isVisibleOnTable"": true}"
ecf1e423-6bc0-4dfd-8af9-4a8ecb87e7b2,c0e58187-da27-466d-8b81-7c2fbc6e1973,Valyuta,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 6, ""isRequired"": true, ""isVisibleOnTable"": true}"
188f6853-f0f1-49be-b108-5c715dcd2f3a,c0e58187-da27-466d-8b81-7c2fbc6e1973,Kod,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 7, ""isRequired"": false, ""isVisibleOnTable"": true}"
d3e0992d-d9bf-45d2-8c67-c1c69d4a2ee8,c0e58187-da27-466d-8b81-7c2fbc6e1973,Barkod,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 8, ""isRequired"": false, ""isVisibleOnTable"": true}"
b46fc568-10a4-4280-a850-806e2fe8ad61,c0e58187-da27-466d-8b81-7c2fbc6e1973,Tavsif,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 9, ""isRequired"": false, ""isVisibleOnTable"": false}"
32e4554a-6e9c-4c38-a8f6-4431dd720c5b,c0e58187-da27-466d-8b81-7c2fbc6e1973,Faol,bool,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 10, ""isRequired"": true, ""isVisibleOnTable"": true}"
a629b590-9779-4aba-9068-fd66e70dd053,1bdaac29-a5d8-4cef-8ac1-efe4309a43ac,Ombor ID,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 1, ""isRequired"": true, ""isVisibleOnTable"": true}"
060f3fa7-aced-498d-be18-e8b6392df4c6,1bdaac29-a5d8-4cef-8ac1-efe4309a43ac,Nomi,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 2, ""isRequired"": true, ""isVisibleOnTable"": true}"
995f0ff6-2c2d-43a8-84b3-99c7db28e477,1bdaac29-a5d8-4cef-8ac1-efe4309a43ac,Manzil,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 3, ""isRequired"": false, ""isVisibleOnTable"": true}"
3f695f99-83bc-43d1-ae4c-f9304a0493f9,1bdaac29-a5d8-4cef-8ac1-efe4309a43ac,Telefon,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 4, ""isRequired"": false, ""isVisibleOnTable"": true}"
3552031a-62bd-4db2-a5f8-f8fdebf15f8b,1bdaac29-a5d8-4cef-8ac1-efe4309a43ac,Mas'ul shaxs,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 5, ""isRequired"": false, ""isVisibleOnTable"": true}"
9fb06774-2236-47eb-8fb4-98c0c9a2d0a2,1bdaac29-a5d8-4cef-8ac1-efe4309a43ac,Faol,bool,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 6, ""isRequired"": true, ""isVisibleOnTable"": true}"
1c62e758-d729-4925-987d-153d9425a2e0,021fc330-b2d1-4ee0-9578-8766261e2252,Hisob ID,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 1, ""isRequired"": true, ""isVisibleOnTable"": true}"
7b2bc7c0-1160-4458-8c8b-ca23d762b9c1,021fc330-b2d1-4ee0-9578-8766261e2252,Hisob raqami,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 2, ""isRequired"": true, ""isVisibleOnTable"": true}"
d80f2fce-808a-4599-9824-5dc3ff610956,021fc330-b2d1-4ee0-9578-8766261e2252,Hisob nomi,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 3, ""isRequired"": true, ""isVisibleOnTable"": true}"
f906f8ce-ac80-4fd1-b898-d285f099fa3f,021fc330-b2d1-4ee0-9578-8766261e2252,Hisob turi,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 4, ""isRequired"": true, ""isVisibleOnTable"": true}"
0d274d11-4129-4e00-9ce0-bdc8f6639d55,021fc330-b2d1-4ee0-9578-8766261e2252,Balans,decimal,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 5, ""isRequired"": true, ""isVisibleOnTable"": true}"
1d7326a7-575f-4769-8848-237135afbf91,021fc330-b2d1-4ee0-9578-8766261e2252,Valyuta,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 6, ""isRequired"": true, ""isVisibleOnTable"": true}"
72d3e701-ebd9-433b-964b-f70835d406c4,021fc330-b2d1-4ee0-9578-8766261e2252,Faol,bool,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 7, ""isRequired"": true, ""isVisibleOnTable"": true}"
07f4faa0-f2ef-4086-acfa-0cb2ad9c0c08,eb9c8395-97a9-4d69-9dea-804c988bb4a9,Reja ID,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 1, ""isRequired"": true, ""isVisibleOnTable"": true}"
e59edfda-d995-42bb-8fa5-3f0e7ca88e60,eb9c8395-97a9-4d69-9dea-804c988bb4a9,Reja nomi,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 2, ""isRequired"": true, ""isVisibleOnTable"": true}"
03090aca-f301-4e03-8a90-8f0d88609dbc,eb9c8395-97a9-4d69-9dea-804c988bb4a9,Yil,integer,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 3, ""isRequired"": true, ""isVisibleOnTable"": true}"
298035b1-d341-4306-b581-49eea324581d,eb9c8395-97a9-4d69-9dea-804c988bb4a9,Oylar,json,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 4, ""isRequired"": false, ""isVisibleOnTable"": false}"
b205079e-89bc-4ab4-b151-6f5611b66c61,eb9c8395-97a9-4d69-9dea-804c988bb4a9,Jami byudjet,decimal,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 5, ""isRequired"": true, ""isVisibleOnTable"": true}"
398aada6-979d-4471-87d4-939b146bff43,eb9c8395-97a9-4d69-9dea-804c988bb4a9,Valyuta,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 6, ""isRequired"": true, ""isVisibleOnTable"": true}"
20b8198a-2a58-4407-8271-8e2a1aa4b21a,eb9c8395-97a9-4d69-9dea-804c988bb4a9,Holat,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 7, ""isRequired"": true, ""isVisibleOnTable"": true}"
ff452938-53fb-40b8-be98-7427e7d1f785,eb9c8395-97a9-4d69-9dea-804c988bb4a9,Faol,bool,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 8, ""isRequired"": true, ""isVisibleOnTable"": true}"
cec9c95f-999d-4d9c-a20e-539c9072001d,38354e9c-50f6-45a5-ae29-47afbe2c216b,Foydalanuvchi ID,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 1, ""isRequired"": true, ""isVisibleOnTable"": true}"
92032772-0e18-47a9-9603-76c9fef32320,38354e9c-50f6-45a5-ae29-47afbe2c216b,Ism,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 2, ""isRequired"": true, ""isVisibleOnTable"": true}"
680b7853-e148-4cc8-b9bd-5bd0bb62a6ba,38354e9c-50f6-45a5-ae29-47afbe2c216b,Familiya,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 3, ""isRequired"": true, ""isVisibleOnTable"": true}"
caec6d08-2c6c-43f4-b833-d6f23669ebd6,38354e9c-50f6-45a5-ae29-47afbe2c216b,Email,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 4, ""isRequired"": true, ""isVisibleOnTable"": true}"
03162dc8-e315-44c8-a7fe-cd925a358200,38354e9c-50f6-45a5-ae29-47afbe2c216b,Telefon,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 5, ""isRequired"": false, ""isVisibleOnTable"": true}"
8d417321-4abe-4ce6-8c09-89d85abf7e5d,38354e9c-50f6-45a5-ae29-47afbe2c216b,Rol,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 6, ""isRequired"": true, ""isVisibleOnTable"": true}"
3fa43423-1648-4ba8-9a49-17f6f1dfc4a0,38354e9c-50f6-45a5-ae29-47afbe2c216b,Faol,bool,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 7, ""isRequired"": true, ""isVisibleOnTable"": true}"
8f198dde-bb36-4c45-97be-8da2adaec4fd,38354e9c-50f6-45a5-ae29-47afbe2c216b,Yaratilgan sana,datetime,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 8, ""isRequired"": false, ""isVisibleOnTable"": false}"
848ff33e-8b44-49e2-a004-b657c854ad6a,04f68f62-5fc8-4ad0-b064-5e275b69cd42,Sozlama nomi,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 1, ""isRequired"": true, ""isVisibleOnTable"": true}"
68b84a1d-636e-4284-9865-8a3c71192f22,04f68f62-5fc8-4ad0-b064-5e275b69cd42,Qiymat,text,f,,2025-08-07 15:43:38.659+05,2025-08-07 15:43:38.659+05,"{""fieldOrder"": 2, ""isRequired"": true, ""isVisibleOnTable"": true}"
